Text,Sentiment,Positive
SARIO QUE ESTEN GASTANDO SUS LLAMADAS INTERRUMPIENDO INCLUSO EL DICTADO DE CLASE...,positivo,1
Asi ...kien kiera k sea ....no joda,positivo,1
Abstenerse de enviar mensajes amenazantes soy supervisora de cobran,positivo,1
lo responsabilizó por todo cuanto me suceda,positivo,1
El dia tres e pagado mi letra  x que mora ,positivo,1
Porfavor verifiquen,positivo,1
De qué es esa deuda,positivo,1
Averigüe bien con sus trabajadores talves ellos agarraron el deposito,positivo,1
No jodan carajo informense estoy al dia fijense el sistema no debo nada,positivo,1
"Uy que bueno ya era hora, pero si a las justas tengo mi cel Zte, que equipo tengo? ",positivo,1
Ya se pago el dia de hoy.,positivo,1
"El numero 976800116 realizo una llamada, busca comunicarse contigo.",positivo,1
No debo nada no estén cobrando mentira,positivo,1
Y nunca debo al BCP,positivo,1
Bueno yo ya cancele y estoy q les llamo y nunca contestan me podrian brindar un teléfono pero q si contesten,positivo,1
Ya pago,positivo,1
"El numero 945608651 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 942385778 realizo una llamada, busca comunicarse contigo.",positivo,1
Que estupidez me están enviando,positivo,1
Dejen de amenazas,positivo,1
Buenas tardes el día viernes estaré cancelando lo restante .,positivo,1
van%20a%20recoger.%20No%20se%20hasta%20cuando%20vamos%20a%20esperar.%20,positivo,1
"Hay congelamiento ,y deven d borrar la cuota 16",positivo,1
Qien eres,positivo,1
Quien. Eres,positivo,1
De parte de quién?,positivo,1
Mi dni es 45794295,positivo,1
ESTAN QUE ME LLAMAN A CADA RATO,positivo,1
Yo se q vas a bajar mas,positivo,1
Que enserio ya pague todo,positivo,1
Hoy fin de mes cobro al final del dia.,positivo,1
Porque ni le envian el mensaje al titular de la deuda,positivo,1
"ese restito me pasaran a enero , asi que ya dejen de molestarme , mucho hostigamiento",positivo,1
"El numero 988221881 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Que debemos hacer con esta pandemia que vivimos,positivo,1
Ese no es mi monto,positivo,1
Quiero saber cuanto es el monto y de qué mes es,positivo,1
Envíeme mi cronograma de pago..gracias.,positivo,1
Sres. Buenas Noches no estoy trabajando por el tema Que todos Savemos me Quedé Desenpleado. Y no tendo Como pagar porfavor.,positivo,1
Disculpen yo soy Rosario espinoza ortega. Mi padre es Rosario espinoza vega que fallecio hace 3 meses.,positivo,1
Por favor mi esposo está con covid en el honorio,positivo,1
Ya. Cancele. Estiamdo,positivo,1
No podré pagar no estoy en huaraz llegaré a fines y m acercate para conversar,positivo,1
No tengo deuda,positivo,1
"a de llamadas que me hacen, ya no jodan carajo",positivo,1
Buenos días. Quisiera contactar con un asesor,positivo,1
No devo nada,positivo,1
O voy al banco o agente,positivo,1
No se si pueda pagar esa fecha por que mi esposo esta hospitalizado  ,positivo,1
Estafadores😵😵😵😡,positivo,1
Lo que deben hacer es comunicar al gerente que mas bien de mas dias de ampliacion para pagar,positivo,1
Ya pague verifiquen,positivo,1
"Estimado cliente tiene un plan de pagos especial en esta crisis,cancela tu deuda en FINANCIERA OH de S/10208 con S/2630. LLAMA AL 982046443.",positivo,1
Yo ya cancele,positivo,1
Srta estoy pagando el lunes sin falta,positivo,1
Cuanto%20%20me%20prestarian,positivo,1
Ya pagué hoy,positivo,1
Favor me confirma el pago realizado hoy,positivo,1
Me puede decir dq es q debo pagar xf.,positivo,1
Mi esposo esta con covi19,positivo,1
De que equipos Movistar me habla,positivo,1
A que equipos se refiere,positivo,1
I como son los intereses,positivo,1
Ya pague rebicen su sistema,positivo,1
Buenas tardes. De cuanto es el dscto,positivo,1
Ya pague ayer,positivo,1
"El numero 988454607 quiere comunicarse contigo, si deseas llamalo.",positivo,1
"El numero 964741851 realizo una llamada, busca comunicarse contigo.",positivo,1
No me esten llamando no acepto,positivo,1
Oye que pague el compañero ALAN PERU,positivo,1
No conozco a ningun sr con ese nombre dejen de escribirme yo no tengo ninguna deuda con ese banco me iré a quejar,positivo,1
Que banco es,positivo,1
Con qui¿n me comunico?,positivo,1
"De donde le voy a pagar ,si aun sigo sin trabajo",positivo,1
Buenos días,positivo,1
Ya pague el sabado,positivo,1
No acorde por 48 meses,positivo,1
"El numero 995135661 realizo una llamada, busca comunicarse contigo.",positivo,1
Noooo les debo ok,positivo,1
Hoy se pago revisar ,positivo,1
Ya no debo actualiza buen su sustema,positivo,1
Asi k no molesten,positivo,1
"El numero 943947734 quiere comunicarse contigo, si deseas llamalo.",positivo,1
En donde dejo la caja de ese pedido,positivo,1
payasos dejen d molestar,positivo,1
Disculpe seque equipo si yo no pedi de baja mi servicio,positivo,1
"Buenas tardes el pago se efectuo el dia 25 de este mes, porfavor agradeceria que dejen de estar llamando y/o actualicen bien su sistema, Gracias.",positivo,1
Me llaman desesperadamente,positivo,1
"Ok, gracias Vienen aca los espero con Goliat y sasha, justo estan con ganas de morder a cualquier estafador o ladron mi hermosos pitbull de 40 Kg cada un",positivo,1
y no debo ningun equipo,positivo,1
"El numero 964071673 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Buenas tardes cuanto es mi cuenta que yo sepa estaba todo cancelado,positivo,1
El miercoles es torres,positivo,1
Para tu informacion no tengo bienes idiota,positivo,1
Tu numero de cuenta,positivo,1
"El numero 998661889 quiere comunicarse contigo, si deseas llamalo.",positivo,1
"Ayer abone al banco continental 1,000",positivo,1
800 del mes pasado,positivo,1
"No tengo tarjetas para que lo vulnere, por la weba es...",positivo,1
Codigo bcp,positivo,1
Me podría decir quien me escribe ,positivo,1
"Señor es su responsabilidad recoger, algo que jamás me sirvió y que",positivo,1
Llamo a estos numeros y no responden,positivo,1
No me est¿s llamando,positivo,1
Y lo tengo los doz baucher,positivo,1
"Yo no.tengo.ninguna.deuda,porque.mandan esa informacion",positivo,1
 No se quien es mi analista  con quien debo hablar  para reprogramar mi cr¿dito aun no tengo trabajo con que pagar  xfavor nesecito algun numero q pueda llamar ,positivo,1
ortadora o portador de la deuda... Ya son varias veces q envían men,positivo,1
No%20tengo%20plata%20para%20pagar%20,positivo,1
n su cuenta,positivo,1
"Me puede , explicar por favor",positivo,1
Los tengo para devolver pero no han ido a recogerlos. Ustedes quedaron en ir.,positivo,1
"Buenos días ya deposite el 25 de agosto apenas me depositan, inmedi",positivo,1
Necesito comunicarme con ustedes,positivo,1
"Que imbecil eres al pensar que te debo, extorsión ya investigaré",positivo,1
"El numero 926735001 realizo una llamada, busca comunicarse contigo.",positivo,1
Intento llamarle pero esta apagado los equipos,positivo,1
Q pago me habla ,positivo,1
Que equipos me habla,positivo,1
"El numero 910249045 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Sigues con tus mensajes de texto te reportare por mensajes Spam.,positivo,1
Ya pagueddd,positivo,1
Yo no tengo ninguna deuda con ese banco ni con ninguno,positivo,1
Monto para pagar xfvr,positivo,1
Habl¿ con mi analista por qu¿ reci¿n he comenzado a trabajar,positivo,1
Dime qe meses falta pagar y cuanto es la deuda,positivo,1
Estoy sin trabajo de donde voy a cancelar.,positivo,1
Ya pague hoy gracias ,positivo,1
"El numero 999519091 realizo una llamada, busca comunicarse contigo.",positivo,1
sar Sierra El15de setiembre detallando el caso por las circunstanci,positivo,1
Me puede decir cuanto es?,positivo,1
BUENOS DIAS,positivo,1
Sr como boy a pagar si no estoy trabajando por la pandemia no hay trabajo enbes q me bajas q me estas subiendo hace cuando Boy a poder a pagar si me sobe,positivo,1
Qiero saber de mi deuda q tengo con acceso no es justo q no alla comunicacion con ustedes,positivo,1
Ya lo liquide la semana pasada,positivo,1
Vayance a la mierda.. Yo no les debo ni un puto sol,positivo,1
Estafador contesta,positivo,1
Yo no debo,positivo,1
No se dan cuenta los pagos adelantados ,positivo,1
Aun no tengo plata disponible,positivo,1
Pague el mes de julio,positivo,1
Puede ir otra persona a pagar ?,positivo,1
Me puede esprica mas ,positivo,1
"El numero 965881691 realizo una llamada, busca comunicarse contigo.",positivo,1
Cuanto esta,positivo,1
Y sigue,positivo,1
Ya pague caray,positivo,1
no me alcanza para pagar .. espero respuesta Gracias,positivo,1
Yo no debo nada no jodan... ladrones,positivo,1
"El numero 950076841 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Dejen en en paz yo no debo nada,positivo,1
"No entiendo, no es justo no creen ????",positivo,1
Como podria hacer eso,positivo,1
"A q equipo se refieren , pueden ser específicos q no se a q se ref",positivo,1
"El numero 955693150 realizo una llamada, busca comunicarse contigo.",positivo,1
Srta yo no debo natura,positivo,1
"El numero 945242400 quiere comunicarse contigo, si deseas llamalo.",positivo,1
De que esta hablando ,positivo,1
"El numero 957519434 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Por favor llamen,positivo,1
"Ok, a dónde debo dirigirme para pagar los 100 soles.",positivo,1
El lunes depositaré amigo,positivo,1
Fuera de aqui delincuente de mierda. Ponte a trabajar y deja de joder,positivo,1
Disculpa quien es usted?,positivo,1
Mñn los espero!!! Es algo que debio ser recogido hace 6 meses!!,positivo,1
No tengo nada q tanto joden,positivo,1
X favor dejen de enviarme mensaje,positivo,1
No tengo trabajo m despidieron,positivo,1
Yo no tengo Mora verifiquen bien,positivo,1
Te vas al carajo de que te debo dime imbecil,positivo,1
No debo ..,positivo,1
sera q eres ratero,positivo,1
n INTERBANK.,positivo,1
"Buenas%20tardes%20este%20mes%20tengo%20para%20pagar%20el%20capital%20%201,033.04%20soles",positivo,1
Q beneficio,positivo,1
Ya ay ley de congelamiento de deudas y reprogramación que se cumpla,positivo,1
Por favor dejen de llamar ,positivo,1
Mensajes donde dicen,positivo,1
"Este numero nunca contesta, deseo obtener facilidades para pagar, por favor necesito un numero que si conteste o que me llame directamente un analista de",positivo,1
Si voy ha ha realizar el pago pero me estan haciendo demorar con mi,positivo,1
No pueden hacer eso,positivo,1
"El numero 999016304 realizo una llamada, busca comunicarse contigo.",positivo,1
Quiero,positivo,1
Sr bancarios q saber q debo a ser para . Mantener mi targeta q dobo aser porf me pueden explicar,positivo,1
Ya les explike mi caso xfabor. Y estoi haciendo lo posible x pagar sus cuotas no es para k me amenaze.,positivo,1
Cuando nos podemos de acuerdo,positivo,1
"El numero 971192731 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Yo estoy al dia quiero que actualizan mi estado de cta a la feccha,positivo,1
DEJEN DE HACER PERDER TIEMPO A LA GENTE ESTAFADORES.,positivo,1
Ya pague mi recibo,positivo,1
Tengo que pagar 1050,positivo,1
Seguro son unos ratero porque está línea no es de Pablo sinvergüenzas,positivo,1
Que voy a cancelar sino debo nada.... hasta cuando el hostigamiento?????,positivo,1
Pero yo no debo nada a esa cja,positivo,1
"No debo yo ok ,molestas con tu manaje",positivo,1
No tengo deudas. Dejen de acosarme,positivo,1
Gracias espero su respuesta,positivo,1
"Recoger en Manuel Clavero 2057 urb, Antares Celulular 995158442",positivo,1
Me pueden llamar de acceso no me contestan qyiero ssber cuanto debo,positivo,1
Cuales beneficios,positivo,1
multa pecuniaria Deje de Amenazar,positivo,1
Lo pague por mi aplicativo interbank el 22 de septiembre,positivo,1
Perdon??,positivo,1
Jajjaa 4000 jajjajaja.mi saldo capital es de 900.y no tengo plata para pagar....cobrense del seguro,positivo,1
Vayanse la mieda yo no debo nada,positivo,1
Q fuck siguen escribiendome,positivo,1
Ya se pagaron,positivo,1
Yo no debo a nadie ya le di de baja,positivo,1
Ayer se a pagado,positivo,1
Ya paque,positivo,1
¿¿¿,positivo,1
"El numero 933340468 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Que es sobre el incremento de tasa de interés efectiva cada vez q me entregaban un nuevo cronograma de pago,positivo,1
Ya page ya no debo nada ya,positivo,1
Averiguaré en la UGEL MAYNAS.,positivo,1
Notengo plata notengo trabajo menos con esa cuarentena ni bono me atocado ni para comer tengo acaso no piensa,positivo,1
Cancele mi cuota el dia 30 de septiembre,positivo,1
Srs el prestamo se pago hace 2 dias,positivo,1
Qq si yo no tengo ningun equipo,positivo,1
Gracias por los avisos,positivo,1
Buenos dias señores de tfc con respecto a la cuota vencida e mandado a su correo electronica de la financiera 3 solicitudes la ultima fue el 14 de se,positivo,1
"El numero 950848316 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Porque no me.dan gb,positivo,1
Ya paguen ,positivo,1
Si los equipos si yo los compré x q los recoje,positivo,1
"Que%20malditos%2014,513%20no%20sean%20pendejos",positivo,1
Yo ya pague el dia 25 de setiembre. No me quieren hacer el cronograma de pagos.,positivo,1
Cual dni tonto es celular,positivo,1
???? No tengo ninguna deuda con ustedes,positivo,1
Babosos estafadores ni mentir saben trabajen primero si quieren plata ociosos basuras,positivo,1
Pagado adelantado,positivo,1
¿quién%20MIERDA%20es%20OMAR?,positivo,1
Responde x fa si ,positivo,1
disculpa de que equipo me habla yo no tengo ningun de baja,positivo,1
Q quien es,positivo,1
Qué solucion me das,positivo,1
Xq boy a pagar si no he reprogramado,positivo,1
Hola buenos dias por favor realizaré el pago entre el 15 L 18 de setiembre por favor si tengo antes estaré mortizando gracias y disculpe la demora ,positivo,1
Y de donde se va pagar Si no estamos trabajando,positivo,1
"Pagué por ellos, pendejos",positivo,1
"El numero 942803185 quiere comunicarse contigo, si deseas llamalo.",positivo,1
ro lado quisiera saber cuantas cuotas me falta pagar. Gracias,positivo,1
"El numero 941370645 realizo una llamada, busca comunicarse contigo.",positivo,1
Y no se porque ahora me dicen los 15 yo mi linea me lo puse el 26 no el 15 ,positivo,1
"Oferton. Solo por hoy, le ofrezco pagar 2000 soles, contactese conmigo, solo hoy",positivo,1
No sé de que abla,positivo,1
soy Roberto dario,positivo,1
Cunto es ni deuda,positivo,1
"Evita reportes negativos, es en serio ? No hay trabajo la situacion esta horrible para muchos, deberian de apoyar y dar facilidad y no amenazar a sus c",positivo,1
Buenas tardes yo no se nada sobre deuda llame usted ala señora Mabel huachani ella es la que saco en mi nombre productos,positivo,1
Disculpe quien es ??,positivo,1
Quiero un millón,positivo,1
Por favor se están equivocando,positivo,1
Sabes que eso es acoso,positivo,1
Identifiquese,positivo,1
Puede decirme la cantidad de lo que se debe,positivo,1
HEY PEDIDO REPROGRAMACION EN EL MES DE AGOSTO DONDE MI ANALISTA DICE Q DE LIMA NO RESPONDE,positivo,1
Deuda???,positivo,1
Ya lo page ayer en un agente,positivo,1
Tengo el comprobante,positivo,1
X favor entienda yo no tengo ninguna deuda en efectiva,positivo,1
Sres buenos dias yo quisiera pagar pero lo que yo quisiera que ustedes paguen primero a la Sunat,positivo,1
dejen de incomodar por favor no debo a nadie,positivo,1
Si pague consult con Sr Inga C Mocho,positivo,1
por favor el de Rojas Morales Bermudez no esta en Peru este no es su numero,positivo,1
Listo ,positivo,1
Ni para comer tengo y sin trabajo.,positivo,1
Ya lo e cancelado,positivo,1
A la 1:09 cancelé la cuota vencida.,positivo,1
Como puedo hacer el deposito del dinero.,positivo,1
Ya pague no me molesten....,positivo,1
No se que puedo hacer,positivo,1
Ok hoy mismo pagaré ,positivo,1
"Por el momento no, gracias",positivo,1
Ok en estos dias estoy cancelando,positivo,1
Quien es colecta saac?,positivo,1
Voy a tomar cartas en el asunto y si sigue mandando mensajes,positivo,1
Ya cancele mi 1era cuota verifiquen,positivo,1
n descuento así que ya no debo,positivo,1
se pago hasta setiembre,positivo,1
